TRANSACTION_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_PRICE,CUSTOMER_ID,CUSTOMER_NAME,GENDER,STORE_ID,STORE_NAME,SUPPLIER_ID,SUPPLIER_NAME,TIME_ID,TIME,DATE,WEEKEND,HALF_OF_YEAR,MONTH,QUARTER,YEAR,QUANTITY,TOTAL_SALES
184198,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,198,12:07:00,2019-04-24,false,1,4,2,2019,37,6659.63
184961,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,200,12:11:00,2019-04-24,false,1,4,2,2019,39,97499.61
179362,21,DJI Mavic Air 2 Drone,799.99,2,Jane Smith,Female,6,Photo World,20,DJI,201,12:11:00,2019-04-24,false,1,4,2,2019,56,44799.44
179184,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,206,12:16:00,2019-04-24,false,1,4,2,2019,52,18199.48
177307,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,252,13:18:00,2019-04-24,false,1,4,2,2019,38,30399.62
186466,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,265,13:37:00,2019-04-24,false,1,4,2,2019,70,174999.30
187120,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,267,13:39:00,2019-04-24,false,1,4,2,2019,90,224999.10
178969,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,268,13:40:00,2019-04-24,false,1,4,2,2019,1,149.99
194065,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,275,13:47:00,2019-04-24,false,1,4,2,2019,93,32549.07
178974,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,284,14:02:00,2019-04-24,false,1,4,2,2019,72,136799.28
180836,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,304,14:44:00,2019-04-24,false,1,4,2,2019,69,172499.31
181931,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,308,14:49:00,2019-04-24,false,1,4,2,2019,72,136799.28
187478,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),320,15:08:00,2019-04-24,false,1,4,2,2019,37,66599.63
190114,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,355,16:22:00,2019-04-24,false,1,4,2,2019,92,229999.08
192614,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,361,16:33:00,2019-04-24,false,1,4,2,2019,63,81899.37
182915,11,LG OLED C1 4K TV,2499.99,3,Michael Johnson,Male,1,Electro Mart,11,LG Electronics,362,16:35:00,2019-04-24,false,1,4,2,2019,98,244999.02
180586,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,385,17:01:00,2019-04-24,false,1,4,2,2019,9,22499.91
181141,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,386,17:06:00,2019-04-24,false,1,4,2,2019,11,27499.89
191355,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,393,17:22:00,2019-04-24,false,1,4,2,2019,33,26399.67
189031,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,394,17:23:00,2019-04-24,false,1,4,2,2019,70,10499.30
190710,2,Dell XPS 13 Laptop,1299.99,2,Jane Smith,Female,2,Tech Haven,2,Dell Technologies,402,17:39:00,2019-04-24,false,1,4,2,2019,79,102699.21
181562,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,408,17:44:00,2019-04-24,false,1,4,2,2019,86,163399.14
187958,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,417,17:54:00,2019-04-24,false,1,4,2,2019,89,222499.11
188498,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,430,18:24:00,2019-04-24,false,1,4,2,2019,86,163399.14
189285,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,436,18:35:00,2019-04-24,false,1,4,2,2019,31,24799.69
181205,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,447,18:55:00,2019-04-24,false,1,4,2,2019,53,7949.47
188469,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),460,19:16:00,2019-04-24,false,1,4,2,2019,34,61199.66
177688,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,462,19:18:00,2019-04-24,false,1,4,2,2019,87,113099.13
186459,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,513,20:27:00,2019-04-24,false,1,4,2,2019,80,14399.20
191318,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,557,21:42:00,2019-04-24,false,1,4,2,2019,98,127399.02
183936,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,568,21:51:00,2019-04-24,false,1,4,2,2019,69,172499.31
189699,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,574,22:03:00,2019-04-24,false,1,4,2,2019,54,102599.46
193772,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,581,22:19:00,2019-04-24,false,1,4,2,2019,64,121599.36
188201,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,594,22:42:00,2019-04-24,false,1,4,2,2019,64,83199.36
188481,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,599,22:53:00,2019-04-24,false,1,4,2,2019,9,1619.91
183126,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,608,23:15:00,2019-04-24,false,1,4,2,2019,37,12949.63
183737,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,620,23:43:00,2019-04-24,false,1,4,2,2019,23,43699.77
192059,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,5,00:24:00,2019-04-25,false,1,4,2,2019,20,3599.80
187962,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,6,00:25:00,2019-04-25,false,1,4,2,2019,61,115899.39
187476,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,13,00:59:00,2019-04-25,false,1,4,2,2019,62,154999.38
188486,21,DJI Mavic Air 2 Drone,799.99,3,Michael Johnson,Male,6,Photo World,20,DJI,22,01:37:00,2019-04-25,false,1,4,2,2019,25,19999.75
179053,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,39,05:54:00,2019-04-25,false,1,4,2,2019,10,24999.90
249342,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,45,07:00:00,2019-04-25,false,1,4,2,2019,2,2599.98
177018,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,48,07:35:00,2019-04-25,false,1,4,2,2019,3,5699.97
176617,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,53,08:03:00,2019-04-25,false,1,4,2,2019,11,3849.89
182922,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,59,08:14:00,2019-04-25,false,1,4,2,2019,29,55099.71
249343,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),65,08:30:00,2019-04-25,false,1,4,2,2019,64,115199.36
188687,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,76,09:17:00,2019-04-25,false,1,4,2,2019,51,9179.49
183568,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,77,09:18:00,2019-04-25,false,1,4,2,2019,96,239999.04
177145,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),95,09:50:00,2019-04-25,false,1,4,2,2019,86,154799.14
192638,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,151,11:22:00,2019-04-25,false,1,4,2,2019,9,1349.91
178103,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,172,12:08:00,2019-04-25,false,1,4,2,2019,19,2849.81
193529,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,188,12:30:00,2019-04-25,false,1,4,2,2019,25,32499.75
181407,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,196,12:36:00,2019-04-25,false,1,4,2,2019,90,116999.10
182626,99,Jabra Elite 75t True Wireless Earbuds,149.99,2,Jane Smith,Female,3,Sound Zone,37,Jabra,204,12:44:00,2019-04-25,false,1,4,2,2019,2,299.98
182695,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,212,13:03:00,2019-04-25,false,1,4,2,2019,1,2499.99
179465,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,267,14:33:00,2019-04-25,false,1,4,2,2019,63,119699.37
189962,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,282,14:49:00,2019-04-25,false,1,4,2,2019,26,4679.74
192253,8,Alienware Aurora Gaming PC,1799.99,2,Jane Smith,Female,5,InnoTech,8,Alienware (Dell),289,14:58:00,2019-04-25,false,1,4,2,2019,21,37799.79
179683,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,305,15:26:00,2019-04-25,false,1,4,2,2019,71,92299.29
190989,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,310,15:27:00,2019-04-25,false,1,4,2,2019,28,69999.72
183830,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,334,16:04:00,2019-04-25,false,1,4,2,2019,58,20299.42
190347,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,335,16:04:00,2019-04-25,false,1,4,2,2019,12,4199.88
185357,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,342,16:20:00,2019-04-25,false,1,4,2,2019,1,349.99
181589,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,346,16:23:00,2019-04-25,false,1,4,2,2019,64,11519.36
182577,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,360,16:50:00,2019-04-25,false,1,4,2,2019,4,5199.96
190237,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,382,17:32:00,2019-04-25,false,1,4,2,2019,59,10619.41
177216,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,390,17:45:00,2019-04-25,false,1,4,2,2019,5,749.95
184658,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),399,18:05:00,2019-04-25,false,1,4,2,2019,31,55799.69
177546,10,Fitbit Charge 5,179.99,2,Jane Smith,Female,7,Health Zone,10,Fitbit Inc.,416,18:28:00,2019-04-25,false,1,4,2,2019,35,6299.65
178608,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,419,18:31:00,2019-04-25,false,1,4,2,2019,21,52499.79
181233,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,424,18:40:00,2019-04-25,false,1,4,2,2019,6,1079.94
183106,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,433,18:51:00,2019-04-25,false,1,4,2,2019,35,66499.65
192961,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,438,18:57:00,2019-04-25,false,1,4,2,2019,62,154999.38
191570,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,441,19:01:00,2019-04-25,false,1,4,2,2019,3,5699.97
178911,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,455,19:11:00,2019-04-25,false,1,4,2,2019,79,27649.21
183824,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),458,19:15:00,2019-04-25,false,1,4,2,2019,13,23399.87
182746,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,460,19:19:00,2019-04-25,false,1,4,2,2019,19,24699.81
176773,21,DJI Mavic Air 2 Drone,799.99,2,Jane Smith,Female,6,Photo World,20,DJI,494,20:07:00,2019-04-25,false,1,4,2,2019,16,12799.84
178868,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,505,20:43:00,2019-04-25,false,1,4,2,2019,8,19999.92
189017,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,506,20:43:00,2019-04-25,false,1,4,2,2019,45,6749.55
249385,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,512,20:51:00,2019-04-25,false,1,4,2,2019,36,12599.64
191438,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,520,21:02:00,2019-04-25,false,1,4,2,2019,44,7919.56
191089,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,524,21:07:00,2019-04-25,false,1,4,2,2019,73,138699.27
181905,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,527,21:19:00,2019-04-25,false,1,4,2,2019,5,1749.95
189579,11,LG OLED C1 4K TV,2499.99,2,Jane Smith,Female,1,Electro Mart,11,LG Electronics,531,21:25:00,2019-04-25,false,1,4,2,2019,32,79999.68
182469,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,535,21:27:00,2019-04-25,false,1,4,2,2019,58,110199.42
180640,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),543,21:51:00,2019-04-25,false,1,4,2,2019,98,176399.02
184255,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,570,22:56:00,2019-04-25,false,1,4,2,2019,49,17149.51
192579,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,576,23:07:00,2019-04-25,false,1,4,2,2019,75,187499.25
190571,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,6,00:28:00,2019-04-26,false,1,4,2,2019,50,39999.50
183948,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),23,04:34:00,2019-04-26,false,1,4,2,2019,75,134999.25
177075,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,28,05:30:00,2019-04-26,false,1,4,2,2019,30,56999.70
185701,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,91,09:37:00,2019-04-26,false,1,4,2,2019,95,75999.05
185086,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,106,10:14:00,2019-04-26,false,1,4,2,2019,14,2519.86
190717,2,Dell XPS 13 Laptop,1299.99,2,Jane Smith,Female,2,Tech Haven,2,Dell Technologies,119,10:40:00,2019-04-26,false,1,4,2,2019,76,98799.24
178576,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,121,10:40:00,2019-04-26,false,1,4,2,2019,38,72199.62
179813,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,136,10:58:00,2019-04-26,false,1,4,2,2019,55,104499.45
182105,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,139,11:05:00,2019-04-26,false,1,4,2,2019,87,113099.13
190178,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,146,11:19:00,2019-04-26,false,1,4,2,2019,71,92299.29
191239,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,167,11:52:00,2019-04-26,false,1,4,2,2019,58,46399.42
249401,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,172,11:58:00,2019-04-26,false,1,4,2,2019,33,4949.67
249402,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,173,11:58:00,2019-04-26,false,1,4,2,2019,71,177499.29
188599,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,176,12:01:00,2019-04-26,false,1,4,2,2019,70,132999.30
177955,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,184,12:11:00,2019-04-26,false,1,4,2,2019,56,72799.44
185952,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,193,12:23:00,2019-04-26,false,1,4,2,2019,55,71499.45
178657,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,211,12:53:00,2019-04-26,false,1,4,2,2019,43,34399.57
193483,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,213,13:08:00,2019-04-26,false,1,4,2,2019,30,56999.70
249404,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,216,13:09:00,2019-04-26,false,1,4,2,2019,74,25899.26
191834,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,222,13:17:00,2019-04-26,false,1,4,2,2019,49,8819.51
187430,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,252,14:18:00,2019-04-26,false,1,4,2,2019,28,53199.72
178324,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,255,14:24:00,2019-04-26,false,1,4,2,2019,16,30399.84
183662,2,Dell XPS 13 Laptop,1299.99,3,Michael Johnson,Male,2,Tech Haven,2,Dell Technologies,260,14:30:00,2019-04-26,false,1,4,2,2019,88,114399.12
187085,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,277,15:02:00,2019-04-26,false,1,4,2,2019,58,144999.42
186790,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,321,16:17:00,2019-04-26,false,1,4,2,2019,42,104999.58
178819,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),333,16:35:00,2019-04-26,false,1,4,2,2019,22,39599.78
189003,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,357,17:12:00,2019-04-26,false,1,4,2,2019,65,11699.35
180461,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,366,17:27:00,2019-04-26,false,1,4,2,2019,30,38999.70
179901,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,367,17:28:00,2019-04-26,false,1,4,2,2019,11,20899.89
191374,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,382,18:08:00,2019-04-26,false,1,4,2,2019,44,15399.56
181699,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,384,18:10:00,2019-04-26,false,1,4,2,2019,98,34299.02
182799,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,410,18:56:00,2019-04-26,false,1,4,2,2019,69,131099.31
176613,101,Red Tomatoes,1899.99,2,Jane Smith,Female,51,Pakistan,51,Pakistan,411,18:58:00,2019-04-26,false,1,4,2,2019,3,5699.97
181657,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,416,19:03:00,2019-04-26,false,1,4,2,2019,27,35099.73
184895,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,431,19:28:00,2019-04-26,false,1,4,2,2019,68,23799.32
190756,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,432,19:30:00,2019-04-26,false,1,4,2,2019,31,77499.69
190789,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,439,19:37:00,2019-04-26,false,1,4,2,2019,14,34999.86
190537,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,458,20:00:00,2019-04-26,false,1,4,2,2019,67,87099.33
180361,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,464,20:05:00,2019-04-26,false,1,4,2,2019,68,23799.32
190728,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),485,20:34:00,2019-04-26,false,1,4,2,2019,3,5399.97
192860,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,496,20:46:00,2019-04-26,false,1,4,2,2019,43,55899.57
192837,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,530,21:41:00,2019-04-26,false,1,4,2,2019,43,34399.57
190681,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),531,21:42:00,2019-04-26,false,1,4,2,2019,78,140399.22
193958,2,Dell XPS 13 Laptop,1299.99,3,Michael Johnson,Male,2,Tech Haven,2,Dell Technologies,540,21:55:00,2019-04-26,false,1,4,2,2019,65,84499.35
191753,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,562,23:03:00,2019-04-26,false,1,4,2,2019,59,20649.41
179510,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,5,00:21:00,2019-04-27,true,1,4,2,2019,68,23799.32
178861,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,15,01:00:00,2019-04-27,true,1,4,2,2019,86,68799.14
193998,11,LG OLED C1 4K TV,2499.99,2,Jane Smith,Female,1,Electro Mart,11,LG Electronics,16,01:06:00,2019-04-27,true,1,4,2,2019,54,134999.46
177750,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),17,01:09:00,2019-04-27,true,1,4,2,2019,45,80999.55
181426,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,21,01:41:00,2019-04-27,true,1,4,2,2019,78,27299.22
179784,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,28,02:01:00,2019-04-27,true,1,4,2,2019,95,180499.05
182489,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),35,04:01:00,2019-04-27,true,1,4,2,2019,67,120599.33
179497,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,49,06:34:00,2019-04-27,true,1,4,2,2019,30,74999.70
190180,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,56,07:35:00,2019-04-27,true,1,4,2,2019,77,11549.23
181227,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),81,08:49:00,2019-04-27,true,1,4,2,2019,97,174599.03
181424,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,82,08:55:00,2019-04-27,true,1,4,2,2019,24,59999.76
182477,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,90,09:20:00,2019-04-27,true,1,4,2,2019,1,1899.99
183349,8,Alienware Aurora Gaming PC,1799.99,2,Jane Smith,Female,5,InnoTech,8,Alienware (Dell),114,10:08:00,2019-04-27,true,1,4,2,2019,90,161999.10
186333,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,138,10:35:00,2019-04-27,true,1,4,2,2019,61,152499.39
179600,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,186,11:51:00,2019-04-27,true,1,4,2,2019,12,4199.88
186073,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,189,11:56:00,2019-04-27,true,1,4,2,2019,76,144399.24
192452,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,195,12:04:00,2019-04-27,true,1,4,2,2019,77,100099.23
184821,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,203,12:14:00,2019-04-27,true,1,4,2,2019,72,93599.28
186480,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,210,12:28:00,2019-04-27,true,1,4,2,2019,58,75399.42
176592,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,243,13:04:00,2019-04-27,true,1,4,2,2019,76,98799.24
249455,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,257,13:19:00,2019-04-27,true,1,4,2,2019,62,80599.38
186243,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,276,13:54:00,2019-04-27,true,1,4,2,2019,94,234999.06
178992,101,Red Tomatoes,1899.99,4,Emily Brown,Female,51,Pakistan,51,Pakistan,281,14:00:00,2019-04-27,true,1,4,2,2019,17,32299.83
184359,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,286,14:06:00,2019-04-27,true,1,4,2,2019,5,6499.95
194079,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,324,15:12:00,2019-04-27,true,1,4,2,2019,76,144399.24
249459,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,340,15:32:00,2019-04-27,true,1,4,2,2019,15,11999.85
186148,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,352,15:56:00,2019-04-27,true,1,4,2,2019,51,17849.49
182971,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,365,16:20:00,2019-04-27,true,1,4,2,2019,72,12959.28
